created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Aug 19 17:52:33 +0000 2023;1692957741818769691;"@clooudbrain enih kalo gibran tau,lu abis anjir gila(ng)😡😡😡😡 MAJUU LUUU SINI";0;0;0;0;in;1374857779224006656;1503958489537810433;thvcrumbs;https://twitter.com/thvcrumbs/status/1692957741818769691
Sat Aug 19 17:51:35 +0000 2023;1692957495462068649;"@gibran_tweet Bilang aja anak ingusan ga diundang , pake ketlisut malah keliatan boong";0;0;0;0;in;905013647734317056;1692852131756495231;ondeond3;https://twitter.com/ondeond3/status/1692957495462068649
Sat Aug 19 17:49:21 +0000 2023;1692956933236625551;"@HusinShihab @ganjarpranowo @gibran_tweet cuma segini isi otak lu ya ucin";0;0;0;0;in;1659088824834863104;1692815700010950780;pheiajo;https://twitter.com/pheiajo/status/1692956933236625551
Sat Aug 19 17:48:08 +0000 2023;1692956628755382648;"Yang di tempel mas @gibran_tweet di pintu itu gambar ini ya wong,,?? https://t.co/FA8OEKaXjZ";0;2;3;9;in;1261302800056639489;1692956628755382648;siregarferro___;https://twitter.com/siregarferro___/status/1692956628755382648
Sat Aug 19 17:47:28 +0000 2023;1692956459519312157;"PBHI Anggap MK sebagai Mahkamah Keluarga, Jokowi Kerja Sama dengan Adik Ipar untuk Usung Gibran  https://t.co/A41L9iH9qr";0;0;0;0;in;1342905759130996737;1692956459519312157;JengKanq;https://twitter.com/JengKanq/status/1692956459519312157
Sat Aug 19 17:46:32 +0000 2023;1692956226299293858;"@Ki_MerahPutih @gibran_tweet Itu bukan sekedar bermaksud menghargai petugas parkir bung. Bukan sebuah kebetulan. Memang ada pesan yang ingin disampaikan..";0;0;0;0;in;130896392;1692501705961951568;nittoandry;https://twitter.com/nittoandry/status/1692956226299293858
Sat Aug 19 17:46:30 +0000 2023;1692956216027484632;"Mas @gibran_tweet koq gak pernah kliatan dampingi pak presiden keliling pasar ya?🤔";0;0;0;0;in;254410757;1692956216027484632;Saifulrawna;https://twitter.com/Saifulrawna/status/1692956216027484632
Sat Aug 19 17:46:19 +0000 2023;1692956170284405018;"@gibran_tweet Lucu sekali alasannya , blokkkkk";0;0;0;0;in;905013647734317056;1692779347839783164;ondeond3;https://twitter.com/ondeond3/status/1692956170284405018
Sat Aug 19 17:45:55 +0000 2023;1692956072158630322;"@gibran_tweet PETUGAS PARKIR PERJUANGAN.....!!!!";0;0;0;0;in;1640354249816301568;1692506040200577503;Janto_Katur87;https://twitter.com/Janto_Katur87/status/1692956072158630322
Sat Aug 19 17:45:38 +0000 2023;1692955998263394446;"@Dhedy_Pro @HusinShihab @ganjarpranowo @gibran_tweet Kosek² aku nyawang chatmu pengen misui ,kae lho dalan klaten akeh sg rusak . T";0;1;0;3;in;951400097220210689;1692815700010950780;AndhykaNandaa;https://twitter.com/AndhykaNandaa/status/1692955998263394446
