created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Jul 21 17:04:40 +0000 2023;1682436439626387466;"@birputihjerman @Panda000692111 @risalatulumami @gibran_tweet widih semua by remote. jawa tengah masih terbelakang wir";0;0;0;3;in;1097836700666015744;1682269998545502208;zpab_;https://twitter.com/zpab_/status/1682436439626387466
Fri Jul 21 17:04:09 +0000 2023;1682436313277165574;"@peaceberu @_suckness TUHKAN ANJIR TWITAN GIBRAN ILANG LAGI https://t.co/YLxLKL3hMl";0;0;0;0;in;1679119336835874818;1682429332927676417;Iadushing;https://twitter.com/Iadushing/status/1682436313277165574
Fri Jul 21 17:03:25 +0000 2023;1682436125691109376;"@gibran_tweet Nek ngono hari kerjo digeser titik. Mestine jemua karo setu agk ditambah.";0;0;0;0;in;957752316;1681626528302628871;ferybasuki;https://twitter.com/ferybasuki/status/1682436125691109376
Fri Jul 21 17:02:57 +0000 2023;1682436007655002112;"@gibran_tweet Mas @gibran_tweet itu asap apaan mas???";0;0;0;0;in;1682370381221621760;1682413170722471936;pancadevi1212;https://twitter.com/pancadevi1212/status/1682436007655002112
Fri Jul 21 17:02:14 +0000 2023;1682435830026244096;"@ganjarpranowo @tang__kira @gibran_tweet Mohon untuk tidak mengundang artis kpop pak🙏";0;0;0;0;in;1508327478959374343;1681954304348020738;hoonie__ju;https://twitter.com/hoonie__ju/status/1682435830026244096
Fri Jul 21 17:01:41 +0000 2023;1682435689747738626;"Kecepetan, Mas Wali @gibran_tweet Tasih Malam Sabtu niki.";0;0;1;4;in;911106204058894336;1682435689747738626;Brigade01Arwan1;https://twitter.com/Brigade01Arwan1/status/1682435689747738626
Fri Jul 21 17:01:00 +0000 2023;1682435518632689664;"@cakimiNOW @gibran_tweet Sukses selalu gus muhaimin dan PKB";0;0;0;0;in;942656902428704768;1682235577234759680;Zulfitripld;https://twitter.com/Zulfitripld/status/1682435518632689664
Fri Jul 21 17:00:58 +0000 2023;1682435509476548608;"@cakimiNOW @gibran_tweet Selamat harlah 1 abad NU dan 25 tahun PKB..sukses Gus muhaimin";0;0;0;0;in;1564421047658549249;1682235577234759680;IkramMuammar;https://twitter.com/IkramMuammar/status/1682435509476548608
Fri Jul 21 17:00:32 +0000 2023;1682435400521117696;"@CahUtan @pengarang_sajak Maksud gw jokowi tuh dari awal walikota solo dah dipoles banget. Dia muncul karena citra dirinya sendiri dan jabat 1,5 periode.   Gibran gak se-dipoles kayak jokowi dulu dan baru jabat sebentar. Citra dia kebanyakan terkait jokowi. Kalau dijakarta agak sulit menang.";0;1;0;0;in;1665613628991770626;1682253121857413120;kang_komen_01;https://twitter.com/kang_komen_01/status/1682435400521117696
Fri Jul 21 17:00:11 +0000 2023;1682435312507817984;"@ganjarpranowo @gibran_tweet Jangan sentuh cowok2 bihun saya pak, plis banget ini mah";0;0;0;0;in;1355362938823950337;1681954304348020738;cllmree;https://twitter.com/cllmree/status/1682435312507817984
Fri Jul 21 16:59:56 +0000 2023;1682435252126646272;"@cakimiNOW @BagusMuhaiminS1 @gibran_tweet Luar biasa bang Gus....👍👍👍";0;0;0;0;in;1561596452073197568;1682235577234759680;NongWeter;https://twitter.com/NongWeter/status/1682435252126646272
Fri Jul 21 16:59:32 +0000 2023;1682435150259556352;"@psi_id @eqolbina @grace_nat @gibran_tweet @DKIJakarta Sukses terus ya PSI";0;0;0;0;in;1630906423453585408;1682311460591112192;arga_cipto;https://twitter.com/arga_cipto/status/1682435150259556352
Fri Jul 21 16:57:51 +0000 2023;1682434726307717120;"@gibran_tweet JKT48 kapan mas @gibran_tweet?";0;0;0;0;in;1172640314542055424;1682269998545502208;pakwebe;https://twitter.com/pakwebe/status/1682434726307717120
Fri Jul 21 16:57:16 +0000 2023;1682434580190748673;"@bonex168 @gibran_tweet Belajar sejarah olahraga lagi Pak. Stadion Sriwedari Solo itu tempat diselenggarakan PON I";0;0;0;0;in;229316686;1682339120927100928;Shaggy_Solo;https://twitter.com/Shaggy_Solo/status/1682434580190748673
Fri Jul 21 16:56:28 +0000 2023;1682434377643589632;"@alex_villamonte @ganjarpranowo @gibran_tweet @NCTsmtown @NCTsmtown_DREAM @NCTsmtown_127 Hapus kak.";0;0;0;0;tl;1306151401563860992;1681954304348020738;kbbsmylf;https://twitter.com/kbbsmylf/status/1682434377643589632
Fri Jul 21 16:56:13 +0000 2023;1682434315471446018;"@gibran_tweet Camkan itu boss";0;0;0;0;in;98287787;1682269998545502208;funkadhelic_;https://twitter.com/funkadhelic_/status/1682434315471446018
Fri Jul 21 16:55:47 +0000 2023;1682434204204924933;"tenang @gibran_tweet @kaesangp tau sampean @Partono_ADjem pejuang anti pinjol dia pasti akan bela sampean. pakdhe @jokowi juga lgi geram kesal sama mafia pinjol banyak fraud data masyarakat jebol di manipulasi pinjol @ojkindonesia pemerintah pro rakyat. waspada fraud pinjol";0;0;0;0;in;720593195562733570;1682434204204924933;anjares90;https://twitter.com/anjares90/status/1682434204204924933
Fri Jul 21 16:55:34 +0000 2023;1682434152195555329;"@cakimiNOW @gibran_tweet Semoga NU dan PKB makin diteguhkan memperjuangkan kepentingan rakyat Indonesia. 🙏";0;0;0;0;in;1389103361035628544;1682235577234759680;Alan_Pijay;https://twitter.com/Alan_Pijay/status/1682434152195555329
Fri Jul 21 16:55:32 +0000 2023;1682434141529468928;"Done done dulu besok rakor pagi 🤣";0;0;0;0;in;1678692471524696065;1682434141529468928;gibran_bigwin;https://twitter.com/gibran_bigwin/status/1682434141529468928
Fri Jul 21 16:55:24 +0000 2023;1682434109950558209;"@camaraderie_psr @gibran_tweet Ya tinggal ga mau di undang to mas. Apa susahnya nolak 🤷🏻‍♂️";0;1;0;0;in;3792374239;1682269998545502208;adaxvii;https://twitter.com/adaxvii/status/1682434109950558209
Fri Jul 21 16:54:09 +0000 2023;1682433794236882944;"@ganjarpranowo @tang__kira @gibran_tweet Pildun aja yang bisa mendongkrak UMKM aja di ancurin, ini lagi mau perkpopan? Alhamdulillah untung nya kpopers masih pada punya otak";0;0;0;1;in;1348586672250789889;1681954304348020738;BenzoatAsam;https://twitter.com/BenzoatAsam/status/1682433794236882944
Fri Jul 21 16:53:37 +0000 2023;1682433660627320833;"@sugabond_ @ganjarpranowo @tang__kira @gibran_tweet emang kalo penyanyi western boleh disangkut-pautin sama politik indo?";0;0;0;0;in;1661339313131622400;1681954304348020738;arselwoo;https://twitter.com/arselwoo/status/1682433660627320833
Fri Jul 21 16:53:32 +0000 2023;1682433640222056449;"@psi_id @eqolbina @grace_nat @gibran_tweet @DKIJakarta Top markotop!";0;0;0;0;in;1630774263996358657;1682311460591112192;uusbismo;https://twitter.com/uusbismo/status/1682433640222056449
Fri Jul 21 16:52:48 +0000 2023;1682433455181955072;"@ganjarpranowo @tang__kira @gibran_tweet Tapi lanjutkan saja Pak bikin konser KPop, siapa tahu Bapak dapat musuh lintas negara, kan seru 👍🏼";0;0;0;0;in;2246711190;1681954304348020738;ruangtri;https://twitter.com/ruangtri/status/1682433455181955072
Fri Jul 21 16:52:46 +0000 2023;1682433447825137666;"@ganjarpranowo @gibran_tweet Ingin membangun ekonomi Jateng tp mau undang KPop ? Lha apa kalian gak ingin penyanyi2 lokal bisa go internasional ? Mana jargon : cintailah produk2 Indonesia";0;0;0;0;in;514981235;1681954304348020738;AryPrakasa69;https://twitter.com/AryPrakasa69/status/1682433447825137666
Fri Jul 21 16:51:17 +0000 2023;1682433073550626816;"@sugabond_ @ganjarpranowo @tang__kira @gibran_tweet kenapa malah nyaranin penyanyi (luar negeri) lain, deh?";0;1;0;2;in;1661339313131622400;1681954304348020738;arselwoo;https://twitter.com/arselwoo/status/1682433073550626816
Fri Jul 21 16:51:10 +0000 2023;1682433044299517955;"@oniiell @ganjarpranowo @gibran_tweet Hapus tolol cok lhu goblok banget";0;0;0;0;in;1652529942008328194;1681954304348020738;cahyanyblue;https://twitter.com/cahyanyblue/status/1682433044299517955
Fri Jul 21 16:50:59 +0000 2023;1682432997608550401;"@ganjarpranowo @tang__kira @gibran_tweet Untuk sektor UMKM dan Pariwisata JATENG kenapa harus bawa KPop, Pak? Kenapa narasinya saat tahun politik gini? Musisi Indonesia banyak kok yg bisa diajak untuk bantu meningkatkan perputaran ekonomi. Apa Bapak tidak percaya dengan kekuatan musisi Indonesia?";0;1;0;1;in;2246711190;1681954304348020738;ruangtri;https://twitter.com/ruangtri/status/1682432997608550401
Fri Jul 21 16:50:31 +0000 2023;1682432879882821633;"@alex_villamonte @ganjarpranowo @gibran_tweet @NCTsmtown @NCTsmtown_DREAM @NCTsmtown_127 Blok hapus tolol";0;0;0;0;in;1652529942008328194;1681954304348020738;cahyanyblue;https://twitter.com/cahyanyblue/status/1682432879882821633
Fri Jul 21 16:50:18 +0000 2023;1682432827969896448;"@itsmehela00 @ganjarpranowo @gibran_tweet Blok hapus tolol";0;0;0;0;in;1652529942008328194;1681954304348020738;cahyanyblue;https://twitter.com/cahyanyblue/status/1682432827969896448
Fri Jul 21 16:49:38 +0000 2023;1682432660164198401;"@ganjarpranowo @gibran_tweet X1 Full member sih kalau gak X1 gakmau sih";0;0;0;0;in;1652529942008328194;1681954304348020738;cahyanyblue;https://twitter.com/cahyanyblue/status/1682432660164198401
Fri Jul 21 16:45:46 +0000 2023;1682431685898686464;"@gibran_tweet Kalo gak di solo bahaya ntr ngambek";0;0;0;0;in;1354657946597089280;1682274725408681984;Maulanaiskhak15;https://twitter.com/Maulanaiskhak15/status/1682431685898686464
Fri Jul 21 16:45:44 +0000 2023;1682431677489123329;"@ganjarpranowo @gibran_tweet Apaan deh";0;0;0;0;in;1318795085690019840;1681954304348020738;vionairys;https://twitter.com/vionairys/status/1682431677489123329
Fri Jul 21 16:44:51 +0000 2023;1682431455786598402;"Biasanya org2 ini ngecengin ASN yg gabut n maen zuma doank. Skrg krn Gibran yg ngomong, lsg berbalik pd belain ASN soal jam kerja. 🤣🤣🤣🤣🤣🤣";2;1;3;4;in;830258717341806592;1682431455786598402;Partono_ADjem;https://twitter.com/Partono_ADjem/status/1682431455786598402
