created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Jan 31 20:49:05 +0000 2024;1752796164150448565;"@desiekri @sipalingsinus Yah kok mundur";0;1;0;0;in;1279123980410957824;1748693085780148607;bumbukuning;https://twitter.com/bumbukuning/status/1752796164150448565
Wed Jan 31 20:48:53 +0000 2024;1752796114078892384;"@prabowo Bapak kapan ya mau mundur dari jabatannya? Malu loh pak.";0;0;0;0;in;1623996635545206785;1751269385749381553;AgungPanto;https://twitter.com/AgungPanto/status/1752796114078892384
Wed Jan 31 20:48:28 +0000 2024;1752796007824261500;"@Andiaan730 @ekowboy2 jie...jie... pemecat ogah mundur ke enakan jadi tukang pecat cie ...cie  .....  mau warisin ilmu mecat ke bocil karbitan , dan di dukung oleh sampah masyaraka macam lu @Andiaan730 😂😂";0;0;0;0;in;987590093346091008;1752617695043022883;RafliPadang;https://twitter.com/RafliPadang/status/1752796007824261500
Wed Jan 31 20:47:41 +0000 2024;1752795813334647128;"@tvOneNews Malu dong... Mundur dong😁";0;0;0;0;in;1392113409223708680;1752679709815775305;abinafadlan;https://twitter.com/abinafadlan/status/1752795813334647128
Wed Jan 31 20:47:41 +0000 2024;1752795811166208385;"@Dennysiregar7 Jgn bang.. makin "mengkhawatirkan" bila SMI mundur, bisa makin (tak terhitung) banyak 'buka" pinjaman LN.";0;0;0;0;in;2224369490;1752543131311231029;smufidiarose;https://twitter.com/smufidiarose/status/1752795811166208385
Wed Jan 31 20:47:18 +0000 2024;1752795714835681678;"@yzooserious Kalo km cari yg cakep, toket besar, wanita karir dgn gaji 2 digit, bawa mobil, aku mundur.  Tapi kalo kamu cari aku, aku ketawain";0;0;0;0;in;1714996712018972672;1752692833755255192;Hinatsuruuu;https://twitter.com/Hinatsuruuu/status/1752795714835681678
Wed Jan 31 20:46:51 +0000 2024;1752795602159857705;"@tvOneNews mangkanya mimin kl ngasih info poling yg adil dong... ntar banyak gerbong yg mundur";0;0;0;0;in;1737725300891627520;1752660901411586093;Mcaff313;https://twitter.com/Mcaff313/status/1752795602159857705
Wed Jan 31 20:46:28 +0000 2024;1752795503979598084;"@tvOneNews Tidak wajib undang pemilu membolehkan, kalau mahfud mundur ya itu hakmu jgn menyuruh yg lain mundur, semoga 02 1putaran amin yra";0;0;0;1;in;1652554835676524544;1752640855444541616;istiqomah7256;https://twitter.com/istiqomah7256/status/1752795503979598084
Wed Jan 31 20:45:28 +0000 2024;1752795252518477982;"Mundur yuks";0;0;0;0;in;62522403;1752795252518477982;indienesia;https://twitter.com/indienesia/status/1752795252518477982
Wed Jan 31 20:45:14 +0000 2024;1752795193450143859;"@mohmahfudmd respect sama prof mahfud orangnya tepati janji untuk mundur di jabatan saat pembahasan tabrak prof kemaren, awalnya dukung 02 tp setelah lihat prof mahfud gitu saya jd dukung 03 salam 🤟🏼";0;0;0;1;in;718955876221128704;1752663518510506308;seductiave;https://twitter.com/seductiave/status/1752795193450143859
